start_date,end_date,ip_address,duration_in_seconds,recorded_date,response_id,location_latitude,location_longitude,q_recaptcha_score,intro_info,degree,degree_type,english_level_degree_1,gender,gender_other,language_1,age_1,ada_familiarity_1,q1_prop_1,q2_prop_1,q3_prop_1,q4_prop_1,q5_prop_1,q6_prop_1,q1_anx_1,q2_anx_1,q3_anx_1,q4_anx_1,q5_anx_1,q6_anx_1,q7_anx_1,q8_anx_1,q1_p_ai_1,q2_p_ai_1,q3_p_ai_1,q4_ado_ai_1,q5_ado_ai_1,q6_ado_ai_1,q1_llms,q1_if_other,q3_usage,q1_if_no_none_1,q2_if_none,country
2024-03-26,2024-03-26,146.70.215.244,298,2024-03-26,R_7Nn7VbwH284AuSA,40.7157,-74,1,"Yes, I consent to participate in this study",Information technology,In-person,34.24,Female,NA,8.31,22,8.44,9.12,7.8,3.22,6.34,6.1,6.17,1.46,0.61,1.22,1.49,0.68,0.71,2.07,0.54,3.53,7.66,7.86,6.92,6.64,6.64,ChatGPT,NA,No,7.36,NA,finland
2024-03-26,2024-03-26,193.209.105.132,620,2024-03-26,R_4CG8zZqDVOE1UvD,60.208,24.9441,0.899999976,"Yes, I consent to participate in this study",Master of Engineering Lean Management,Online,30,Female,NA,7,46,7,8.51,7.01,7.51,7.51,9,7,0,0,0,0,0,0,1.99,1,10,9.01,10,10,9.01,9.51,None,NA,NA,NA,ChatGPT,finland
2024-03-26,2024-03-26,87.100.199.67,462,2024-03-26,R_8woVNSnCOKc5OTf,65.0121,25.4753,0.899999976,"Yes, I consent to participate in this study",Bachelor of Business Administration,Both online and in-person,5.03,Female,NA,8.02,24,5.54,6.04,6.04,4.46,4.33,8.05,5.74,0.5,1.31,0.77,1.28,0.67,0.64,1.81,1.07,9.43,8.96,9.03,8.99,8.02,7.01,ChatGPT,NA,For example I might ask to structure an essay if itâ€™s long or its topic is not so familiar to me.,6.31,NA,finland
2024-03-26,2024-03-26,62.142.76.194,732,2024-03-26,R_2BOTacEuoLaGjrD,60.3479,25.112,1,"Yes, I consent to participate in this study",Master of Engineering in Data Analysis,Online,100,Male,NA,8.09,40,7.1,6.12,6.16,6.33,6.29,6.52,6.04,7.75,0.36,1.17,0.81,1.2,0.9,3,1.09,9.07,5.9,6.71,7.07,8.88,9.2,ChatGPT,NA,Creating Python scripts to help with handling masses of data.,7.23,NA,finland
2024-03-26,2024-03-26,87.95.81.179,450,2024-03-26,R_2APRR6ObdY35AaZ,60.1797,24.9344,1,"Yes, I consent to participate in this study",Mechanical/automation engineer,In-person,29.39,Male,NA,7.44,22,8.4,5.85,4.22,2.37,4.23,3,1.12,0.82,0.77,1.67,0.94,1.5,4.76,2.24,0.62,1.69,6.92,4.77,3.47,8.51,3.4,ChatGPT,NA,"To check spelling misstakes, writing base of a text or sample text, finding mistakes in short part of code",5.31,NA,finland
2024-03-26,2024-03-26,130.231.4.142,515,2024-03-26,R_2KgqHUNWAbL7T5n,65.0545,25.4875,1,"Yes, I consent to participate in this study",Degree Programme in Business Administration,In-person,5.07,Female,NA,8.51,40,1,3.01,1,1.77,3,3,3.06,10,9.03,9.09,8.09,7.06,7.09,8.04,10,9.13,8.06,7.03,8.1,8.29,6.28,Other,bing copilot,-,5,NA,finland
2024-03-26,2024-03-26,37.33.133.54,471,2024-03-26,R_42ol0CAGHLSqZPz,60.1797,24.9344,0.899999976,"Yes, I consent to participate in this study",Degree programme in business economics,In-person,16.27,Female,NA,6.17,22,4.31,4.07,5.86,5.83,2.98,3.8,5.8,8.78,8.27,4.68,6.58,6.54,8.07,6.92,6.47,2.2,1.29,2,2.78,4.98,7.02,None,NA,NA,NA,.,finland
2024-03-26,2024-03-26,85.76.75.251,23,2024-03-26,R_5CVHV9NkbtaNVku,60.1797,24.9344,0.899999976,"No, I do not consent to participate in this study",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,finland
2024-03-26,2024-03-26,193.167.107.139,14,2024-03-26,R_23tYjHXemsVviQ9,65.0121,25.4753,1,"No, I do not consent to participate in this study",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,finland
2024-03-26,2024-03-26,193.167.100.11,1176,2024-03-26,R_1lfdFyvT9bPLeSt,65.0039,25.5169,0.899999976,"Yes, I consent to participate in this study",Lean management,Online,25.8,Male,NA,8,46,5,8.25,7.16,6.97,7.12,3.94,1.93,7.19,4,6.23,6.03,2.96,3.68,3.97,6.13,9.09,8.51,8.25,4.07,7.19,1.96,ChatGPT,NA,"Asking questions, summarizing text.",6.13,NA,finland
2024-03-26,2024-03-26,78.27.82.60,413,2024-03-26,R_20atL0WWYoDC2xX,65.013,25.4957,1,"Yes, I consent to participate in this study",Bachelor of Science in Information Technology,Both online and in-person,100,Male,NA,10,30,8,7.22,5.02,5.29,6.1,5.08,5.02,0,0,0,0,0,0,0,0,10,9.02,10,10,10,10,ChatGPT,NA,"I use them to reconstruct my sentence, summarize articles, and provide base level explanations to things I donâ€™t fully understand.",8.27,NA,finland
2024-03-26,2024-03-26,85.131.115.210,355,2024-03-26,R_7sv7ZfNsoDcpfKL,65.013,25.4957,1,"Yes, I consent to participate in this study",Bachelor of Engineering,Online,55.8,Female,NA,8.19,21,5.61,5,5,6.01,5,3.52,6.04,4.07,2.29,3.14,3.77,4.87,0.81,1.71,5.04,2.42,5.57,5.7,7.06,6.13,1.83,ChatGPT,NA,-,5.01,NA,finland
2024-03-26,2024-03-26,94.21.253.85,217,2024-03-26,R_2hSiJVxH6jlASd2,47.5636,19.0947,1,"Yes, I consent to participate in this study",Master of Business Administration,Online,100,Male,NA,8.23,34,7.09,1.1,0,8.13,0,1.01,3,10,7.07,7.23,8,1.81,1.58,7.78,10,10,10,10,10,10,10,ChatGPT,NA,"feeding extensive information, different research papers to ask some specific questions in the topic. also generating rather simple code examples",8.1,NA,finland
2024-03-26,2024-03-26,87.100.192.30,1226,2024-03-26,R_8CJ8o8Lh3xcAEMP,65.0121,25.4753,1,"Yes, I consent to participate in this study",Bachelor of Energy Engineering,Both online and in-person,15.07,Female,NA,6.51,27,3.91,3.03,1.04,1.03,0.99,0.99,1.03,5,0,0,5,5.09,0,5,0,0,9.1,8.36,10,10,0,ChatGPT,NA,"Asking it to write an introduction for an essay. Not copying it, just learning what kind of things it should include.",5,NA,finland
2024-03-26,2024-03-26,87.100.204.213,508,2024-03-26,R_2SkOrvfL79lzCUm,65.013,25.4957,1,"Yes, I consent to participate in this study",mechanical engineering,In-person,100,Male,NA,4,33,4.43,10,10,8.3,7.04,8.12,10,1.61,7.04,1.87,1.86,1.01,2.97,8.64,8.17,9.17,10,8.19,9.35,9.3,10,ChatGPT,NA,no,3.96,NA,finland
2024-03-26,2024-03-26,87.94.156.3,533,2024-03-26,R_6ITA0mXgkSG2Cwj,60.1797,24.9344,0.899999976,"Yes, I consent to participate in this study",Bachelor of Engineering in Software development,Both online and in-person,14.06,Male,NA,8.41,27,3.09,2.69,5.63,5.5,2.66,5,3.91,0,0,2.94,2.06,0,2.75,0,1.84,2.88,8,6.94,8.06,8.16,6.09,Bard,NA,Learning about subjects that i didn not quite grasp on lectures,8.25,NA,finland
2024-03-26,2024-03-26,86.115.111.140,1244,2024-03-26,R_82Pe9JAhrrRn1Y6,61.4966,23.7831,0.899999976,"Yes, I consent to participate in this study",Bachelor of engineering in automotive engineering,Both online and in-person,50.17,Male,NA,9.15,24,6.14,3.19,5.86,4,3.9,5.86,1.97,0,0,0,0,0,0,0,5.19,3.05,8.2,6.07,8.17,8.1,3.86,ChatGPT,NA,Mostly grammar and website development issues. Usin AI makes it easier to get a hang on new thing,5.83,NA,finland
2024-03-26,2024-03-26,85.76.14.196,290,2024-03-26,R_3e4Uccw73WZ9Lqe,60.1797,24.9344,0.800000012,"Yes, I consent to participate in this study",Mechanic engineering,Both online and in-person,41.05,Male,NA,7.95,22,7.53,0,0,5,0,0.71,1.2,1.76,0,1.5,2.06,1.51,1.66,2.09,3.06,7.76,6.88,8.08,6.6,6.82,6.32,None,NA,NA,NA,.,finland
2024-03-26,2024-03-26,193.167.100.12,455,2024-03-26,R_2L5Mrfxzw9i8yDa,65.0013,25.4515,0.899999976,"Yes, I consent to participate in this study",Bachelor of engineering in energy,Both online and in-person,10,Female,NA,8.51,35,4.01,7.12,8.16,6.2,1.84,6.32,3.93,6.04,6.01,3.01,5.04,6.07,0,0,2.9,6.09,6.07,6,3.97,2.88,0.87,Other,Vocaroo,To know how to pronounce words.,8.35,NA,finland
2024-03-26,2024-03-26,85.23.33.231,902,2024-03-26,R_8egjoV1k6L4FhrU,60.46,22.3119,1,"Yes, I consent to participate in this study",Bachelor of Information Technology,Online,70,Female,NA,8,32,6.54,6,6,7.51,5,6,5,0.99,1,0,0,0,0,0,2,8.01,6.55,8.2,9.3,9,9.06,ChatGPT,NA,-,8.2,NA,finland
2024-03-26,2024-03-26,81.175.132.7,772,2024-03-26,R_2fp2J2nWhOBkhjW,65.0121,25.4753,1,"Yes, I consent to participate in this study",Bachelor of information technology,Both online and in-person,50.19,Female,NA,8.47,43,5.03,1.97,1.17,1.45,0,1.58,1.28,2.38,1.86,1.62,2.25,1.61,1.9,1.52,1.58,2.03,2.35,1.02,5.02,5.02,2.23,Bard,NA,I'm a person 1st Google and read and do my work becoz llm gives one optimal answer which it thinks correct but when we Google it we have better idea than llm modles,7.52,NA,finland
2024-03-26,2024-03-26,37.33.217.240,170,2024-03-26,R_2PRjGhBPe0LHhec,60.1797,24.9344,0.800000012,"Yes, I consent to participate in this study",IT,Both online and in-person,19.49,Male,NA,7.53,26,6.42,5.99,6.08,6.96,4.82,4.39,5.16,3.61,3.64,5.83,6.07,2.72,2.89,3.19,6.5,6.31,6.51,6.93,7.62,6.81,6.11,ChatGPT,NA,Help with code syntaxes,7.49,NA,finland
2024-03-26,2024-03-26,84.250.31.71,539,2024-03-26,R_20NJiJY13rbFlF4,65.013,25.4957,1,"Yes, I consent to participate in this study",data processing tradenom,Online,40,Male,NA,7.52,20,7.13,10,9.01,0.7,8.14,8.06,0.83,2.35,2.61,2.22,2.96,2.77,7.26,2.52,10,10,10,10,0,5.97,2.65,ChatGPT,NA,"Don't really know the  meaning of Large language models, but if this is about which language i use to communicate with AI then, usually Finnish, because it understands it pretty finely already. For more complex questions i prefer to use English.",5.78,NA,finland
2024-03-26,2024-03-26,193.167.107.139,290,2024-03-26,R_755sScmrdMjQubf,65.0121,25.4753,1,"Yes, I consent to participate in this study",bachelor of,Both online and in-person,50.14,Male,NA,6.22,21,6.24,7.48,10,10,10,10,10,3.37,1.19,1.54,1.85,2.51,2.06,1.71,1.71,7.39,7.09,6.55,10,6.93,7.1,ChatGPT,NA,School,8.64,NA,finland
2024-03-26,2024-03-26,85.131.29.96,797,2024-03-26,R_7apzfBcYSpC1HS9,65.0412,25.4225,1,"Yes, I consent to participate in this study",Bachelor of Engineering in Information Technology,Online,19.42,Other,non-binary,9.26,39,6.97,7.77,5.84,7.71,3.96,7.06,3.93,2.04,1.26,1.64,0.93,1.42,1.93,2.03,6.13,8.26,8.78,9.36,6.1,3.57,4.04,ChatGPT,NA,"I use ChatGPT to help me learn php, javascript and Unity/C#.",6.06,NA,finland
2024-03-26,2024-03-26,193.167.107.139,821,2024-03-26,R_8Ntu9YNn2lo7Ayd,65.0121,25.4753,1,"Yes, I consent to participate in this study",Bachelor of business administration,Both online and in-person,10.58,Male,NA,7,23,7,0,0.29,2.99,1.54,3.14,0.51,2.61,1.26,0.94,0.16,1.09,1.94,1.43,2.36,8.99,8.06,6.01,8.1,6.36,6,ChatGPT,NA,Often when I start tasks on courses I use AI to give me ideas and to structure text.,7,NA,finland
2024-03-26,2024-03-26,87.95.33.142,633,2024-03-26,R_8c0CrZPLddtHwoG,60.1797,24.9344,0.899999976,"Yes, I consent to participate in this study",Information Technology,In-person,100,Female,NA,8.28,30,6.13,7.79,5.17,5.41,3.27,5.73,5.93,6.8,5.8,3.66,6.19,5.55,7.83,7.54,3.76,6.91,5.23,8.36,7.26,5.37,5.13,Claude,NA,To have some basic idea about the topics sometimes.,8.01,NA,finland
2024-03-26,2024-03-26,86.115.97.166,550,2024-03-26,R_233quVRSlUo0HBv,60.1717,24.9349,1,"Yes, I consent to participate in this study",Bachelor in information and communication technology,Both online and in-person,21.6,Male,NA,9.07,25,5.89,3.76,6,7.09,5.08,3.84,6.21,5.02,4.03,3.05,2.1,0.89,2.32,3.95,3.05,7.7,7.94,8.86,8.34,9.01,8.77,ChatGPT,NA,Making templates for code or documentation that i can modify to my needs. If sites like stackoverflow doesn't have a solution to an error AI has more often than not helped solving my problems.,7.01,NA,finland
2024-03-26,2024-03-26,87.100.247.156,1231,2024-03-26,R_7PUgmClF0x4ePHr,65.0121,25.4753,1,"Yes, I consent to participate in this study",Bachelor of Business Administration,Both online and in-person,2.32,Female,NA,7.28,31,1.72,9.16,8.59,0.9,8.19,8.93,8.12,7.06,5.8,7.03,3.57,9.43,6.43,7.72,8.25,5.71,7.99,8.94,0.38,0.61,8.87,None,NA,NA,NA,None.,finland
2024-03-26,2024-03-26,87.95.80.38,347,2024-03-26,R_85Zq9O7ZtAmUbwJ,60.1797,24.9344,1,"Yes, I consent to participate in this study",Bachelor of business administration,In-person,10.5,Male,NA,8.02,23,4.09,3.52,5.34,3.36,3.25,6.2,4.11,0.12,0.36,0.04,0.35,0.32,0.61,1.35,3.13,4.38,9.53,8.16,9.08,10,8.22,ChatGPT,NA,"Summarizing and getting new ideas, finding sources",9.02,NA,finland
2024-03-26,2024-03-26,62.183.159.7,197,2024-03-26,R_20piib3JNJx8vpk,65.0226,25.4783,0.899999976,"Yes, I consent to participate in this study",Master's of International Business Management,In-person,100,Male,NA,10,56,6.14,4.96,4.99,4.96,5,4.99,4.99,0,0.48,0,0.61,0.49,0,0,0.54,3.94,8.67,9.86,8.72,1.38,7.3,ChatGPT,NA,"I use it to create scenarios and questions, and then evaluate my answers critically.",9.49,NA,finland
2024-03-26,2024-03-26,188.126.80.53,338,2024-03-26,R_4KpGHF4pNeeSYD4,59.3098,17.9796,0.400000006,"Yes, I consent to participate in this study",Bachelor of Science in Automation engineering,In-person,20,Male,NA,8,21,8.12,5.03,7.01,7.03,7.42,7.78,6.07,0,0,0,0,0,0,0,0,1.03,7,6.51,6,7.04,5.07,ChatGPT,NA,Could be better at mathematics.,7.01,NA,finland
2024-03-26,2024-03-26,78.27.64.121,310,2024-03-26,R_2gOU9399wTP0zvr,65.0121,25.4753,0.899999976,"Yes, I consent to participate in this study",HVAC engineer,Both online and in-person,16.96,Male,NA,9.3,35,3.26,1.87,1.57,1.57,2.1,1.75,1.61,1.64,1.88,1.87,1.65,2.01,1.35,2.28,5.7,3.84,3.72,3.06,1.03,1.42,1.16,None,NA,NA,NA,havent tried not interested,finland
2024-03-26,2024-03-26,81.175.130.181,509,2024-03-26,R_10vgMtsiHBry0kn,65.0226,25.4783,1,"Yes, I consent to participate in this study","Bacherlor of Engineering, Information Technology",In-person,97.1,Female,NA,9,20,6.51,6.14,5.51,3.32,6.85,6.03,6.01,1.12,1.36,1.2,1.48,1.58,0.51,2.17,2.06,5.62,7.14,6.2,8.8,8.1,5.85,ChatGPT,NA,I ask ChatGPT to tell me what's going wrong with a piece of code that doesn't work the way I need it to. I also ask for coding examples.,9.29,NA,finland
2024-03-26,2024-03-26,86.115.77.188,527,2024-03-26,R_82uwm6faXBR2Cjc,61.4492,23.8557,0.899999976,"Yes, I consent to participate in this study",Bachelor of Business Administration,Both online and in-person,33.57,Female,NA,7,33,6,3,3,0,2,5,0,0,0,0,0,0,0,0,0,5,5,5,7,5,5,ChatGPT,NA,Problem solving,6,NA,finland
2024-03-26,2024-03-26,87.100.198.243,1111,2024-03-26,R_875j1vZuIQHpRSN,65.0121,25.4753,1,"Yes, I consent to participate in this study",Bachelor of Information Technology,Both online and in-person,100,Female,NA,7,33,6.01,3.01,2.93,2.03,3,3,2.93,5,5,5,3.03,6.06,2.88,2.06,3.8,8.74,8.99,5,5,8.86,3.09,ChatGPT,NA,"For example, I give my code and ask from AI for giving it's error.",3,NA,finland
2024-03-26,2024-03-26,37.33.225.187,674,2024-03-26,R_49TEZEeWcoDyWdj,60.1797,24.9344,1,"Yes, I consent to participate in this study",Bachelor of Business Adminstration,Both online and in-person,3.54,Female,NA,9,33,3.02,3.78,3.51,6.07,4.01,5.46,1,2.49,5.99,2.5,0.76,2.48,0.5,6.5,7.45,9.5,8.08,6.99,8.03,9.26,6.44,ChatGPT,NA,"Only basic prompts like ""list the best ways to improve kognitive ergonomy"" to get a grip on the theme of my assignment, not to produce content.",3.99,NA,finland
2024-03-26,2024-03-26,84.251.160.168,330,2024-03-26,R_2ReC25Opw2o0yv6,62.2449,25.7405,1,"Yes, I consent to participate in this study",Business Information Systems,Online,15.65,Male,NA,8.61,37,2.74,7.3,6.96,6.17,7.16,5.84,6.14,0.86,1.07,0.43,0.84,3.25,0.3,1.09,6.26,2.01,10,8.39,8.22,7.99,1.86,ChatGPT,NA,Helping me in coding / learning to code,8.94,NA,finland
2024-03-26,2024-03-26,89.106.42.230,956,2024-03-26,R_6AYE032d8vjHQG1,61.4476,23.7477,1,"Yes, I consent to participate in this study",masters of information technologies,Both online and in-person,57.83,Male,NA,8.99,25,9.51,4.22,4.19,7.49,5.04,5.55,4.97,2.51,0.9,0.62,2.51,0.87,1.45,2.28,2.64,4.04,8.46,8.38,6.83,7.55,5.3,ChatGPT,NA,ask it to repair a block of code for me or to answer a math problem etc. there is many usefull ways to use ai,7.06,NA,finland
2024-03-26,2024-03-26,62.78.189.192,556,2024-03-26,R_2NFxqbqEcBsN3Zs,65.0121,25.4753,1,"Yes, I consent to participate in this study",Bachelor of Business Administration,In-person,21.59,Female,NA,7.01,35,5.99,4.09,3.12,0.88,2.14,0.65,2.19,9.09,4.28,5.9,6.9,8.96,4.72,7.2,4.48,0.58,2.13,2.09,6.36,2.3,0.78,None,NA,NA,NA,"Copilot, ChatGPT",finland
2024-03-26,2024-03-26,87.100.222.220,502,2024-03-26,R_7TT481Li454trCd,65.0121,25.4753,0.899999976,"Yes, I consent to participate in this study","Bachelor of Engineering, Information Technology",Online,29.19,Female,NA,8.52,33,6.58,5.44,3.99,6.78,4.26,5.6,6.41,6.64,3.42,2.45,2.35,3.86,2.32,6.41,6.81,6.58,5.6,5.57,7.05,6.28,6.07,ChatGPT,NA,I use it to check alternative ways to say a sentence. Basically Iâ€™m content checking what Iâ€™ve already written.,7.28,NA,finland
2024-03-26,2024-03-26,91.159.142.254,339,2024-03-26,R_3LvQghvKEU2dGFL,60.1872,24.5969,0.100000001,"Yes, I consent to participate in this study",Master of Science in Modern Software and Computing Solutions,Online,100,Female,NA,7.93,39,5.32,3.1,3.91,0,0.41,3.75,0,5,5,5,5,5,5,5.01,5,9.25,6.17,6.1,1.93,2.91,2.23,ChatGPT,NA,"To explain a concept or term, the teacher himself urged to do it, and it has been in that general knowledge quite helpful",2.9,NA,finland
2024-03-27,2024-03-27,85.76.110.3,841,2024-03-27,R_2n6jJoPhNSEYNKe,60.1797,24.9344,0.800000012,"Yes, I consent to participate in this study","Bachelor of Engineering, degree programme in Building Services",Both online and in-person,12.03,Male,NA,6.14,30,3.75,1,1,1,0.32,1,0.38,1.22,1.48,1.28,1.29,1.48,2.2,3.03,1.13,8.49,4.25,3.93,2.84,5.55,6.72,None,NA,NA,NA,"None of them, I'm not interested at all.",finland
2024-03-27,2024-03-27,83.146.151.134,463,2024-03-27,R_2ATFWh3rCD3ITnz,66.4822,25.6835,1,"Yes, I consent to participate in this study",Bachelor of Engineering,Online,39.86,Female,NA,8,20,3.01,7.19,6.16,4.03,7.06,7.19,8.33,1.96,2.04,1.99,1.88,2,1.91,1.87,6.14,8.19,6.09,7.07,6.1,6.14,6.07,ChatGPT,NA,"'-To help better understand math and when learning about a new subject,asking chat gtp to explain it.",6.16,NA,finland
2024-03-27,2024-03-27,91.145.126.45,615,2024-03-27,R_7LwhmA7qQkEAnyu,65.0013,25.4515,1,"Yes, I consent to participate in this study",Bachelor of Engineering in Information Technology,Both online and in-person,30,Female,NA,8.01,25,7.01,2.99,2.01,0,1,3.01,0,0,0,0,1.01,0,0,1.01,0,4.01,7,8,8,8,7.01,ChatGPT,NA,"I was searching a function that I only new few letter of, not even it's actual function, so asked ChatGPT what it could be. It did not give the correct answer. Another time I asked what a porfolio web page could contain and this time it did give a good ideas.",1.99,NA,finland
2024-03-27,2024-03-27,91.145.126.196,294,2024-03-27,R_7CwMRRR6FN8hcqQ,65.0013,25.4515,1,"Yes, I consent to participate in this study","Information technology, beng",Online,50.19,Female,NA,8.33,23,3.24,2.72,3.97,2.98,3.74,2.38,6.42,7.47,3.62,3.35,5.65,0.95,3.21,2.94,7.43,1.9,4.96,3.64,10,9.4,5.85,ChatGPT,NA,I've been asking to elaborate difficult concepts and breaking them down with it so i can understand or learn them (the concepts i want to learn) bit by bit.,6.08,NA,finland
2024-03-28,2024-03-28,82.128.197.119,310,2024-03-28,R_2n9hvU1vh6avhJD,60.1797,24.9344,1,"Yes, I consent to participate in this study",Bachelor's degree in agriculture,Both online and in-person,1.29,Female,NA,9.04,30,1.08,0,0,0,0,0,0,0,7.82,8.15,8.07,10,8.92,6.25,1.86,0,0,0,0,0,0,None,NA,NA,NA,"Not interested, don't want to use AI",finland
2024-03-28,2024-03-28,86.60.142.203,399,2024-03-28,R_5WZjNEfjQIpYowh,61.4717,23.8004,1,"Yes, I consent to participate in this study",Bachelor of Science on nursing,Both online and in-person,10.2,Male,NA,6.01,32,2,2,2.01,2.05,2.02,2.1,2.01,1.98,1.64,1.75,1.63,1.78,1.96,1.73,1.42,8.03,6.75,7.05,2.02,5,6.97,None,NA,NA,NA,None,finland
2024-03-28,2024-03-28,193.210.204.107,390,2024-03-28,R_4PdUuvGJGqQelRe,61.4831,23.8129,0.899999976,"Yes, I consent to participate in this study",Bachelor of Business Administration,Online,30.58,Female,NA,8.57,24,6.84,4.1,3.68,5.36,3.83,4.25,3.83,4,1.94,3.41,3.3,3.39,1.87,3.58,3.54,10,7.23,7.06,8.81,6.57,6.74,ChatGPT,NA,I use it to help me sort theory for essays and when I'm blanking on creative solutions to present something,2.38,NA,finland
2024-03-28,2024-03-28,78.27.93.202,368,2024-03-28,R_3ve0eUtYt26tGuG,65.0121,25.4753,1,"Yes, I consent to participate in this study","Bachelor of engineering, energy technology",In-person,4.96,Female,NA,7,25,6.39,3.61,6.11,4.06,6.93,5.85,3.63,0,0,2.14,0,0,2.9,5.64,0,1,9.28,8.18,10,6.82,10,Other,Gemini,"Helps to write, but i have to double check do it doesn't just hallucinate",7.11,NA,finland
2024-03-28,2024-03-28,213.186.233.42,219,2024-03-28,R_2lqevLwedgldgpb,60.1797,24.9344,0.899999976,"Yes, I consent to participate in this study",Occupational Therapy program.,Both online and in-person,92.61,Male,NA,9.57,28,10,0,0,1.94,2.96,0,2.1,0,0,0,0,0,0,0,0,0,7.17,6.96,0,6.19,0,ChatGPT,NA,Using AI helps me understand hard concepts and psychological models with easier terms and examples. Usually teachers tend to give reasonable explanation on things or how they're adapted into the work field.,7.14,NA,finland
2024-03-28,2024-03-28,185.69.73.93,542,2024-03-28,R_4zSeoWpAgy0CP74,64.8602,25.4612,1,"Yes, I consent to participate in this study",Bachelor of Business Administration,In-person,5.36,Female,NA,6.51,27,7.04,6.05,6.1,6.11,5,5,5,1.41,0.23,1.94,2.55,0.88,1.33,2.81,3.78,8.17,6.06,7.57,8.17,6.89,3.89,ChatGPT,NA,I use it as a translator as well for understanding terms and obatining more in-depth knowledge.,7.09,NA,finland
2024-03-28,2024-03-28,87.95.73.169,441,2024-03-28,R_4Qrz6gmhRUKJigx,60.1797,24.9344,1,"Yes, I consent to participate in this study",Bachelor of information technology,Both online and in-person,50.19,Male,NA,9.51,35,7.16,10,9.15,8.2,9.14,9.17,8.12,0.99,0,0,0,0,0,0,3.02,0,10,10,10,10,10,ChatGPT,NA,Helped a lot on coding tasks.,10,NA,finland
